type_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed
1,-1.57109254312974,-1.1100510220521569,-1.0332010258535806,-1.0571294167811716,-1.1346707219147922,-1.3248708193291212,-0.31898206069968793
1,-0.6334686290224816,-0.1467892803777532,-0.5362086282844363,-0.5512156385698819,-0.6145359348909613,-0.7319642362878681,0.21636017249953118
1,0.6103181958136775,0.6908296254260761,0.12644790180775614,0.12333606571183778,0.07897711447414664,0.0585778744338026,1.2870446388979695
1,1.5670772918414921,0.6908296254260761,0.12644790180775614,0.2919739917822677,2.3328945249107473,0.453848929794638,2.000834283163595
0,-1.5519573612091837,-1.5288604749540715,-0.6687399343028748,-1.2257673428516014,-1.4814272465973461,-1.3248708193291212,0.2520496547128125
1,-1.5519573612091837,-1.5288604749540715,-0.6687399343028748,-1.2257673428516014,-1.4814272465973461,-1.3248708193291212,0.2520496547128125
0,-0.02114280756468021,-0.4818368426992849,0.15958072831236578,-0.38257771249945194,-0.6145359348909613,0.0585778744338026,1.1442867100448444
1,-0.02114280756468021,0.35578206310454435,-0.17174753673373047,-0.04530186035859213,-0.9612924595735153,0.453848929794638,0.43049706577921887
1,-1.4658490425666804,-1.1100510220521569,-0.5362086282844363,-1.3944052689220314,-1.2733733317878138,-1.4829792414734553,0.1806706902862499
1,0.25631733028338605,-0.06302738979737028,0.45777616685385236,-0.21393978642902203,-0.23310375774015193,-0.29716607539094925,1.251355156684688
0,-1.2170916775994485,-1.3194557485031142,-0.5362086282844363,-0.9222190759248277,-0.9612924595735153,-0.573855814143534,-0.3546715429129692
0,0.31372287604505494,-0.2724321162483276,0.6234402993769005,-0.0790294455726781,-0.09440114786713034,0.4143218242585544,0.5375655124190627
0,-0.9109287668705478,-1.3194557485031142,-0.7018727608074844,-1.0571294167811716,-0.6145359348909613,-0.7319642362878681,0.8944603345518755
0,0.14150623876004828,-0.9006462956011996,0.12644790180775614,-0.7198535646403117,0.25235537681542364,-0.33669318092703276,1.9651448009503136
0,0.6677237415753463,-0.2724321162483276,0.45777616685385236,-0.5512156385698819,0.7724901638392546,0.453848929794638,1.6082499788175009
1,0.6677237415753463,-0.2724321162483276,0.29211203433080424,-0.7198535646403117,0.9458684261805316,0.6514844574750557,1.6082499788175009
0,-1.1022805860761107,-0.6912415691502423,-0.03921623071529197,0.46061191785269756,-1.654805508938623,-1.5225063470095388,-0.8900137761121883
1,-1.1022805860761107,-0.6912415691502423,-0.03921623071529197,0.6292498439231274,-2.0015620336211772,-1.3248708193291212,-0.8900137761121883
0,0.33285805796561124,0.35578206310454435,0.7891044318999486,1.303801548204847,-0.7879141972322383,-0.5343287086074504,0.002223279219843534
1,0.33285805796561124,0.35578206310454435,0.7891044318999486,1.641077400345707,-1.4814272465973461,-0.1390576532466151,0.002223279219843534
0,-1.3414703600830644,-0.4818368426992849,-0.9669353728443614,-0.6523983942121397,-0.9612924595735153,-1.1272352916487034,-0.8543242938989071
0,-0.48038717365803124,0.14637733665358701,-0.46994297527521706,-0.14648461600085005,-0.4411576725496843,-0.5343287086074504,-0.31898206069968793
1,0.8590755607809093,0.9839962424574162,0.5240418198630716,0.5280670882808696,0.25235537681542364,0.6514844574750557,0.3948075835659376
0,-1.3606055420036207,-0.8587653503110081,-0.6356071077982651,-1.0571294167811716,-0.9612924595735153,-1.1272352916487034,-0.5331189539793756
0,-0.48038717365803124,-0.23055117095813613,-0.13861471022912084,-0.48376046814170987,-0.4411576725496843,-0.5343287086074504,0.002223279219843534
1,0.8590755607809093,0.6070677348456931,0.8553700849091679,0.19079123614000973,0.5991119014979776,0.2562134021142203,0.7160129234854691
0,-0.8822259939897135,0.14637733665358701,-1.0332010258535806,-0.7873087350684838,-0.26777941020840734,-0.1390576532466151,-1.0684611871785947
0,0.64858855965479,1.1934009689083735,-0.20488036323834008,0.05588089528366582,0.9458684261805316,0.8491199851554734,-0.17622413184656285
0,-1.1118481770363888,-1.1938129126325399,-1.1657323318720192,-1.0571294167811716,-0.6145359348909613,-0.1390576532466151,0.002223279219843534
0,-1.1118481770363888,-1.1938129126325399,-1.1657323318720192,-1.0571294167811716,-0.6145359348909613,-0.1390576532466151,0.002223279219843534
0,0.8590755607809093,0.27202017252416144,-0.006083404210682347,0.12333606571183778,0.460409291624956,1.2443910405163088,1.251355156684688
1,0.8590755607809093,0.27202017252416144,-0.30427884275216893,0.12333606571183778,0.460409291624956,1.2443910405163088,1.5725604966042197
1,-1.3893083148844552,2.031019874712203,-1.0332010258535806,-1.731681121062891,-0.7879141972322383,-1.7201418746899566,-1.603803420377814
1,0.18934419356143903,3.0780435069669894,-0.20488036323834008,-0.8884914907107416,0.5991119014979776,-0.7319642362878681,-0.711566365045782
1,-1.628498088891409,-1.1100510220521569,-1.0332010258535806,-1.2257673428516014,-1.3080489842560692,-1.1272352916487034,-0.3546715429129692
1,0.38069601276700193,0.35578206310454435,0.12644790180775614,-0.04530186035859213,-0.09440114786713034,0.2562134021142203,0.8944603345518755
1,-0.9109287668705478,-0.9006462956011996,-0.8675368933305325,-0.5512156385698819,0.25235537681542364,-0.1390576532466151,-1.2469085982450012
1,-0.19335944484968684,-0.2724321162483276,-0.3705444957613882,-0.04530186035859213,0.5991119014979776,0.2562134021142203,-0.8900137761121883
1,0.715561696376737,0.35578206310454435,0.12644790180775614,0.46061191785269756,1.4660032132043626,0.8491199851554734,-0.5331189539793756
1,-1.245794450480283,-1.3194557485031142,-0.20488036323834008,-0.5512156385698819,-0.7879141972322383,-0.5343287086074504,-1.4253560093114075
1,-0.09768353524690539,-0.2724321162483276,0.6234402993769005,0.2919739917822677,-0.26777941020840734,0.453848929794638,-1.2469085982450012
1,-1.0544426312747202,-0.2724321162483276,-0.7018727608074844,-0.7198535646403117,-0.9612924595735153,-0.5343287086074504,-0.711566365045782
1,0.33285805796561124,0.14637733665358701,-0.3705444957613882,-0.38257771249945194,0.7724901638392546,0.2562134021142203,0.8944603345518755
0,-1.437146269685846,-2.3664793807579008,-0.7018727608074844,-1.5630431949924612,-1.1346707219147922,-0.9295997639682858,1.0729077456182818
1,-1.437146269685846,-2.3664793807579008,-0.7018727608074844,-1.3944052689220314,-1.1346707219147922,-0.9295997639682858,0.8944603345518755
0,0.09366828395865755,-1.3194557485031142,0.7891044318999486,-0.7198535646403117,-0.6145359348909613,0.0585778744338026,1.9651448009503136
1,0.09366828395865755,-1.3194557485031142,0.7891044318999486,-0.38257771249945194,-0.6145359348909613,0.0585778744338026,1.6082499788175009
0,-1.1979564956788922,-1.1100510220521569,-1.0332010258535806,-1.2257673428516014,-0.9612924595735153,-1.1272352916487034,0.8944603345518755
0,-1.1979564956788922,-1.1100510220521569,-1.364529290899677,-1.2257673428516014,-0.6145359348909613,-1.1272352916487034,0.8944603345518755
0,-1.1979564956788922,-0.6912415691502423,-0.3705444957613882,-0.5512156385698819,-0.9612924595735153,-1.1272352916487034,-0.8900137761121883
0,0.23718214836282975,-0.06302738979737028,-0.20488036323834008,-0.38257771249945194,-0.09440114786713034,-0.1390576532466151,1.7866973898839074
0,0.23718214836282975,-0.06302738979737028,-0.5362086282844363,-0.38257771249945194,0.25235537681542364,-0.1390576532466151,1.7866973898839074
0,-0.9109287668705478,-0.6912415691502423,-0.8012712403213132,-0.7873087350684838,-0.09440114786713034,-0.7319642362878681,-0.3546715429129692
0,0.8112376059795186,0.5651867895555016,0.19271355481697539,0.22451882135409573,0.9458684261805316,0.453848929794638,0.7160129234854691
0,-1.0544426312747202,-1.1100510220521569,0.12644790180775614,-1.2257673428516014,-1.1346707219147922,-0.9295997639682858,0.1806706902862499
0,0.38069601276700193,-0.06302738979737028,0.9547685644229967,-0.38257771249945194,-0.26777941020840734,0.0585778744338026,1.0729077456182818
0,-0.6239010380622034,-0.4818368426992849,-0.20488036323834008,-0.8884914907107416,0.07897711447414664,-0.7319642362878681,-0.17622413184656285
0,1.3374551087948165,0.9839962424574162,1.1204326969460447,0.2919739917822677,1.1192466885218086,0.453848929794638,1.0729077456182818
0,-1.1022805860761107,-1.1100510220521569,-0.8675368933305325,-1.0571294167811716,-0.9612924595735153,-1.1272352916487034,0.8944603345518755
0,-0.2890353544524683,-0.06302738979737028,-0.3705444957613882,-0.21393978642902203,-0.6145359348909613,-0.7319642362878681,0.8944603345518755
1,0.9069135155823,0.9839962424574162,0.6234402993769005,0.7978877699935574,0.07897711447414664,0.8491199851554734,0.1806706902862499
0,-1.0066046764733294,-1.7382652014050288,-1.8615216884688213,-1.9003190471333211,1.2926249508630856,-0.5343287086074504,0.8944603345518755
0,-0.14552149004829612,-1.1100510220521569,-1.364529290899677,-1.3944052689220314,1.8127597378869165,0.0585778744338026,1.4298025677510946
0,0.8112376059795186,-0.4818368426992849,-0.8675368933305325,-0.8884914907107416,2.3328945249107473,1.046755512835891,1.9651448009503136
0,1.7679967020073333,-0.4818368426992849,-0.8675368933305325,-0.21393978642902203,3.7199206236409634,1.4420265681967264,3.035829267348752
0,-1.0544426312747202,0.14637733665358701,0.12644790180775614,-0.7198535646403117,-1.1346707219147922,-1.3248708193291212,-1.0684611871785947
0,-0.09768353524690539,0.5651867895555016,0.7891044318999486,-0.04530186035859213,-0.6145359348909613,-0.33669318092703276,-0.711566365045782
0,0.8590755607809093,0.9839962424574162,1.7830892270382372,0.2919739917822677,-0.09440114786713034,0.6514844574750557,-0.3546715429129692
1,-1.1022805860761107,-0.6912415691502423,-0.03921623071529197,-1.2257673428516014,0.07897711447414664,-1.5225063470095388,-0.8900137761121883
1,-0.2411973996510776,-0.06302738979737028,0.45777616685385236,-0.7198535646403117,0.5991119014979776,-0.9295997639682858,-0.3546715429129692
1,0.715561696376737,0.5651867895555016,0.9547685644229967,-0.21393978642902203,1.1192466885218086,0.0585778744338026,0.1806706902862499
1,-0.7674149024663757,-1.1100510220521569,-1.1988651583766288,-1.2257673428516014,-0.6145359348909613,1.2443910405163088,0.1806706902862499
1,0.9547514703836908,0.5651867895555016,-0.20488036323834008,-0.21393978642902203,0.4257336391567006,2.0349331512379796,1.251355156684688
1,-1.1022805860761107,-1.1100510220521569,0.12644790180775614,0.9665256960639873,-1.3080489842560692,-1.5225063470095388,-1.603803420377814
1,-1.1022805860761107,-1.1100510220521569,0.12644790180775614,0.9665256960639873,-1.3080489842560692,-1.5225063470095388,-1.603803420377814
1,-0.2411973996510776,-0.4818368426992849,0.6234402993769005,1.472439474275277,-0.7879141972322383,-0.9295997639682858,-1.0684611871785947
1,-0.2411973996510776,-0.4818368426992849,0.6234402993769005,1.472439474275277,-0.7879141972322383,-0.9295997639682858,-1.0684611871785947
1,0.7633996511781278,0.5651867895555016,1.451760961992141,1.9783532524865668,-0.4411576725496843,-0.1390576532466151,-0.711566365045782
1,0.7633996511781278,0.5651867895555016,1.451760961992141,1.9783532524865668,-0.4411576725496843,-0.1390576532466151,-0.711566365045782
0,-0.049845580445514646,-0.6912415691502423,0.29211203433080424,-0.5512156385698819,-0.09440114786713034,-0.1390576532466151,0.8944603345518755
0,-0.049845580445514646,-0.6912415691502423,0.29211203433080424,-0.5512156385698819,-0.09440114786713034,-0.1390576532466151,0.8944603345518755
0,0.8112376059795186,-0.06302738979737028,0.7891044318999486,-0.04530186035859213,0.4257336391567006,0.453848929794638,1.4298025677510946
1,0.8112376059795186,-0.06302738979737028,0.7891044318999486,-0.04530186035859213,0.4257336391567006,0.453848929794638,1.4298025677510946
1,-0.9587667216719385,0.9839962424574162,-0.3705444957613882,-0.21393978642902203,-0.9612924595735153,-1.1272352916487034,-1.7822508314442203
1,0.715561696376737,1.1934009689083735,-0.03921623071529197,1.303801548204847,1.1192466885218086,0.453848929794638,-1.2469085982450012
1,1.6723207924045518,1.1934009689083735,-0.03921623071529197,3.6647325131908657,2.1595162625694706,0.453848929794638,-1.2469085982450012
1,-0.8630908120691572,-1.7382652014050288,-1.364529290899677,-0.04530186035859213,0.9458684261805316,-0.5343287086074504,-0.711566365045782
1,0.47637192236978343,-0.6912415691502423,-0.5362086282844363,0.7978877699935574,1.8127597378869165,0.0585778744338026,0.1806706902862499
1,-0.3655760821346935,-0.6074796785698593,0.45777616685385236,-0.5512156385698819,-0.3371307151449181,-0.2576389698548657,-0.17622413184656285
0,-0.3655760821346935,-0.6074796785698593,0.6234402993769005,-0.5512156385698819,-0.3371307151449181,-0.2576389698548657,-0.3546715429129692
1,-1.0066046764733294,-1.3194557485031142,0.29211203433080424,-0.8884914907107416,-1.1346707219147922,-1.3248708193291212,0.3591181013526563
1,0.5242098771711742,-0.2724321162483276,1.1204326969460447,-0.04530186035859213,-0.26777941020840734,-0.33669318092703276,1.6082499788175009
0,-0.8630908120691572,-0.06302738979737028,-1.0332010258535806,-0.5512156385698819,-0.7879141972322383,0.0585778744338026,-0.711566365045782
1,0.5720478319725649,0.9839962424574162,-0.20488036323834008,0.2919739917822677,0.07897711447414664,1.046755512835891,0.1806706902862499
0,-0.8630908120691572,0.5651867895555016,0.12644790180775614,-0.7198535646403117,-0.9612924595735153,-0.7319642362878681,-1.4253560093114075
1,-0.8630908120691572,0.5651867895555016,0.12644790180775614,-0.7198535646403117,-0.9612924595735153,-0.7319642362878681,-1.4253560093114075
0,0.8112376059795186,1.6122104218102882,0.9547685644229967,0.12333606571183778,-0.09440114786713034,1.2443910405163088,-0.5331189539793756
1,0.8112376059795186,1.6122104218102882,0.9547685644229967,0.12333606571183778,-0.09440114786713034,1.2443910405163088,-0.5331189539793756
0,-1.0544426312747202,-1.5288604749540715,-0.3705444957613882,0.9665256960639873,-0.7879141972322383,-1.7201418746899566,-0.8900137761121883
1,1.0504273799864723,-0.6912415691502423,0.6234402993769005,3.6647325131908657,0.5991119014979776,-0.9295997639682858,0.1806706902862499
1,-1.0066046764733294,-1.5288604749540715,-1.364529290899677,-1.3944052689220314,1.1192466885218086,-1.3248708193291212,0.5375655124190627
1,-0.09768353524690539,-0.9006462956011996,-0.8675368933305325,-0.8884914907107416,1.6393814755456395,-0.5343287086074504,1.0729077456182818
1,0.8112376059795186,-0.2724321162483276,-0.3705444957613882,-0.38257771249945194,2.1595162625694706,0.2562134021142203,1.6082499788175009
1,1.7679967020073333,-0.2724321162483276,-0.3705444957613882,0.2919739917822677,3.5465423612996863,1.046755512835891,2.3220396230831266
1,-0.2890353544524683,-1.3194557485031142,-1.0332010258535806,2.990180808909146,-1.3080489842560692,-0.9295997639682858,0.1806706902862499
0,-0.8343880391883227,-0.2724321162483276,-0.9338025463397518,-0.8884914907107416,-0.8572655021687491,0.8491199851554734,-0.8186348116856258
0,0.64858855965479,0.7745915160064589,-0.10548188372451121,-0.04530186035859213,0.18300407187891282,1.8372976235575618,0.07360224364640608
0,-0.8630908120691572,-1.5288604749540715,0.9547685644229967,0.6292498439231274,-1.4814272465973461,-1.7201418746899566,-0.5331189539793756
0,0.5720478319725649,-0.4818368426992849,1.7830892270382372,1.472439474275277,-0.6145359348909613,-0.7319642362878681,0.3591181013526563
0,-0.8152528572677664,-1.1100510220521569,-1.530193423422725,-0.7198535646403117,-0.4411576725496843,-0.5343287086074504,1.251355156684688
0,0.715561696376737,-0.2724321162483276,-0.8675368933305325,-0.04530186035859213,0.4257336391567006,0.453848929794638,3.035829267348752
1,-0.8630908120691572,-0.2724321162483276,-1.1988651583766288,0.2919739917822677,-0.26777941020840734,-0.9295997639682858,-0.8900137761121883
1,1.098265334787863,1.1934009689083735,0.6234402993769005,0.46061191785269756,1.9861380002281934,0.2562134021142203,-0.3546715429129692
1,1.098265334787863,1.1934009689083735,0.9547685644229967,0.46061191785269756,1.9861380002281934,0.2562134021142203,-0.711566365045782
0,-0.9109287668705478,-0.6912415691502423,-0.8675368933305325,0.7978877699935574,-0.9612924595735153,-0.7319642362878681,-1.0684611871785947
0,0.09366828395865755,-0.2724321162483276,0.12644790180775614,1.303801548204847,-0.6145359348909613,0.453848929794638,-0.711566365045782
1,0.09366828395865755,-0.2724321162483276,0.12644790180775614,1.303801548204847,-0.6145359348909613,0.453848929794638,-0.711566365045782
0,0.38069601276700193,-0.6912415691502423,1.451760961992141,-0.6186708089980538,-1.1346707219147922,1.639662095877144,0.7873918879120316
0,0.38069601276700193,-0.6912415691502423,0.9547685644229967,0.2582464065681817,-1.1346707219147922,1.639662095877144,0.3948075835659376
0,-0.2890353544524683,0.9839962424574162,-0.7018727608074844,0.12333606571183778,-0.26777941020840734,0.2562134021142203,-1.2469085982450012
0,-0.7195769476649849,-1.1100510220521569,-0.3705444957613882,0.7978877699935574,-0.26777941020840734,-0.9295997639682858,-1.0684611871785947
0,0.715561696376737,-0.06302738979737028,0.45777616685385236,1.641077400345707,0.5991119014979776,0.0585778744338026,-0.17622413184656285
1,0.715561696376737,-0.06302738979737028,0.45777616685385236,1.641077400345707,0.5991119014979776,0.0585778744338026,-0.17622413184656285
1,-0.6717389928635942,0.5651867895555016,0.29211203433080424,0.7978877699935574,-1.3080489842560692,-1.5225063470095388,-1.4253560093114075
1,0.6677237415753463,1.6122104218102882,1.7830892270382372,1.641077400345707,-0.7879141972322383,-0.9295997639682858,-0.8900137761121883
0,0.33285805796561124,7.68494748888805,-2.3585140860379656,-2.237594899274181,-1.1346707219147922,1.4420265681967264,-0.5331189539793756
0,0.18934419356143903,-0.06302738979737028,-0.7018727608074844,1.472439474275277,1.1192466885218086,-1.1272352916487034,-0.17622413184656285
0,0.715561696376737,1.6122104218102882,0.6234402993769005,0.2919739917822677,-0.9612924595735153,0.453848929794638,0.8944603345518755
0,1.6723207924045518,1.6122104218102882,1.6174250945151891,0.9665256960639873,-0.26777941020840734,1.2443910405163088,1.251355156684688
0,-1.1501185408775014,-1.5288604749540715,-1.1988651583766288,-0.04530186035859213,0.07897711447414664,-1.7201418746899566,-0.17622413184656285
0,0.23718214836282975,-0.4818368426992849,-0.3705444957613882,0.7978877699935574,0.9458684261805316,-0.9295997639682858,0.7160129234854691
0,-0.9109287668705478,-0.9006462956011996,-0.30427884275216893,-0.38257771249945194,-1.1346707219147922,-0.7319642362878681,-0.06915568520671901
0,0.33285805796561124,0.5651867895555016,0.5240418198630716,-0.21393978642902203,-0.09440114786713034,0.453848929794638,0.10929172585968736
0,-0.7195769476649849,-1.5288604749540715,-1.0332010258535806,-0.5512156385698819,0.07897711447414664,-0.5343287086074504,0.7160129234854691
1,1.0025894251850815,-0.2724321162483276,-0.03921623071529197,0.46061191785269756,1.1192466885218086,0.6514844574750557,1.7866973898839074
1,0.4285339675683927,-1.1100510220521569,-1.0332010258535806,-0.21393978642902203,1.1192466885218086,2.0349331512379796,0.8944603345518755
1,0.4285339675683927,-0.6912415691502423,-0.3705444957613882,-0.21393978642902203,0.7724901638392546,0.8491199851554734,1.251355156684688
1,0.8112376059795186,0.14637733665358701,1.1204326969460447,0.2919739917822677,-0.4411576725496843,0.453848929794638,1.4298025677510946
1,0.38069601276700193,-0.06302738979737028,-0.8675368933305325,-1.2257673428516014,1.6393814755456395,1.046755512835891,1.0729077456182818
0,0.715561696376737,-0.06302738979737028,0.22584638132158502,-0.48376046814170987,0.9458684261805316,0.6514844574750557,1.4298025677510946
0,0.7633996511781278,-0.06302738979737028,0.6234402993769005,-0.48376046814170987,1.1192466885218086,0.6514844574750557,1.0015287811917193
0,0.8112376059795186,-0.06302738979737028,1.6174250945151891,0.9665256960639873,-0.4411576725496843,0.0585778744338026,0.7160129234854691
1,1.7679967020073333,-0.06302738979737028,2.6114098896534776,1.641077400345707,-0.09440114786713034,0.8491199851554734,1.4298025677510946
0,0.715561696376737,0.35578206310454435,0.7891044318999486,0.7978877699935574,-0.9612924595735153,0.0585778744338026,1.6082499788175009
0,-2.0590396821039256,-1.9476699278559861,-2.1928499535149175,-0.5512156385698819,-1.8281837712799,-1.9177774023703742,0.5375655124190627
1,1.1939412443906445,1.1934009689083735,1.6174250945151891,0.2582464065681817,-0.26777941020840734,1.2443910405163088,0.573254994632344
1,2.1507003404184593,1.1934009689083735,2.6114098896534776,1.2700739629907611,0.07897711447414664,2.4302042065988148,0.573254994632344
1,1.1461032895892538,2.6592340540650747,0.29211203433080424,0.2919739917822677,0.5991119014979776,1.046755512835891,-0.17622413184656285
0,-1.2170916775994485,-0.7750034597306251,-0.9338025463397518,-0.7873087350684838,-0.6838872398274721,-0.8110184473600353,-0.6044979184059381
0,-0.8630908120691572,-0.4818368426992849,-0.7018727608074844,-0.7198535646403117,-0.7879141972322383,-0.1390576532466151,-0.3546715429129692
0,0.18934419356143903,-0.06302738979737028,-0.03921623071529197,-0.04530186035859213,-0.09440114786713034,0.6514844574750557,0.3591181013526563
0,1.0504273799864723,2.6592340540650747,-0.3705444957613882,-0.38257771249945194,1.4660032132043626,1.046755512835891,0.002223279219843534
0,1.0504273799864723,-0.06302738979737028,-0.3705444957613882,-0.38257771249945194,1.4660032132043626,1.046755512835891,2.3220396230831266
0,1.0504273799864723,-0.06302738979737028,1.7830892270382372,-0.38257771249945194,0.9458684261805316,1.639662095877144,0.002223279219843534
0,-0.19335944484968684,-0.06302738979737028,-0.5362086282844363,-0.04530186035859213,0.5991119014979776,0.2562134021142203,-0.8900137761121883
1,-0.5760630832608127,-1.3194557485031142,-1.1988651583766288,0.9665256960639873,0.7724901638392546,-0.5343287086074504,-1.0684611871785947
1,0.7633996511781278,0.14637733665358701,-0.5362086282844363,1.8097153264161367,1.6393814755456395,0.0585778744338026,-0.3546715429129692
1,-0.5760630832608127,-1.5288604749540715,0.12644790180775614,0.6292498439231274,-0.4411576725496843,-0.9295997639682858,-0.3546715429129692
1,0.7633996511781278,-0.2724321162483276,1.2860968294690929,1.1351636221344172,-0.09440114786713034,0.0585778744338026,0.5375655124190627
1,0.9547514703836908,0.5651867895555016,0.9547685644229967,-0.21393978642902203,-0.26777941020840734,0.2562134021142203,2.3220396230831266
1,1.9115105664115055,0.5651867895555016,1.9487533595612854,0.46061191785269756,0.07897711447414664,1.046755512835891,3.035829267348752
0,1.1939412443906445,3.9156624127708186,1.1204326969460447,-0.21393978642902203,-0.09440114786713034,1.639662095877144,-1.2469085982450012
0,-1.1022805860761107,-1.0681700767619653,-0.40367732226599784,-0.8884914907107416,-0.6145359348909613,-0.7319642362878681,-0.5331189539793756
0,0.04583032915726682,-0.23055117095813613,0.25897920782619466,-0.21393978642902203,0.07897711447414664,0.0585778744338026,0.1806706902862499
1,1.7679967020073333,1.0258771877476078,1.9156205330566758,0.7978877699935574,1.1192466885218086,1.2443910405163088,0.5375655124190627
0,-0.9300639487911041,-0.9006462956011996,-0.9006697198351421,-0.21393978642902203,-0.6492115873592167,-0.1390576532466151,-0.711566365045782
0,-0.09768353524690539,-0.2724321162483276,-0.46994297527521706,0.2919739917822677,-0.16375245280364115,0.453848929794638,-0.17622413184656285
0,1.0504273799864723,0.5651867895555016,0.19271355481697539,0.9665256960639873,0.5297605965614668,1.2443910405163088,0.5375655124190627
0,-1.0161722674336076,-1.1519319673423483,-0.8012712403213132,-0.9559466611389136,-0.26777941020840734,-0.7319642362878681,0.002223279219843534
0,-0.09768353524690539,-0.35619400682871055,-0.40367732226599784,-0.4500328829276239,0.4257336391567006,-0.1390576532466151,0.5375655124190627
0,1.1365356986289756,0.48142489897511875,0.25897920782619466,0.22451882135409573,1.4313275607361071,0.6514844574750557,1.251355156684688
0,-0.9683343126322167,-0.6912415691502423,-0.3705444957613882,-0.247667371643108,-0.8225898497004936,-0.8110184473600353,-0.7829453294723445
0,-0.09768353524690539,-0.06302738979737028,0.12644790180775614,0.2919739917822677,-0.3024550626766627,-0.21811186431878216,-0.2476030962731254
0,1.098265334787863,0.7745915160064589,0.9547685644229967,0.9665256960639873,0.3910579866884452,0.5724302464028885,0.46618654799250014
0,-1.9155258176997532,-1.3194557485031142,-1.000068199348971,-1.2594949280656875,-1.1346707219147922,-0.9295997639682858,-1.603803420377814
0,-0.0020076256441239142,0.7745915160064589,-0.006083404210682347,-0.247667371643108,-0.7879141972322383,-0.5343287086074504,0.8944603345518755
1,-1.4658490425666804,-0.2724321162483276,-1.530193423422725,-1.3944052689220314,-1.0999950694465368,-0.4948016030713669,-0.5331189539793756
1,0.35199323988616754,1.4028056953593309,-0.8675368933305325,-0.7198535646403117,0.633787553966233,1.0862826183719745,0.1806706902862499
1,-1.437146269685846,-1.1100510220521569,-1.8615216884688213,-1.3944052689220314,-0.9612924595735153,0.453848929794638,-0.3546715429129692
1,-0.2411973996510776,-0.4818368426992849,-1.364529290899677,-0.7198535646403117,-0.4411576725496843,1.639662095877144,0.7160129234854691
1,-1.5806601340900182,-1.1100510220521569,-0.5362086282844363,-1.0571294167811716,-0.9612924595735153,-1.1272352916487034,-1.2469085982450012
1,-0.14552149004829612,0.14637733665358701,0.45777616685385236,-0.04530186035859213,-0.26777941020840734,0.0585778744338026,-0.8900137761121883
1,1.1461032895892538,0.7745915160064589,0.45777616685385236,0.2919739917822677,0.07897711447414664,0.453848929794638,2.3220396230831266
1,-0.8152528572677664,0.35578206310454435,-1.265130811385848,-1.1245845872093436,-0.4064820200814289,-0.4948016030713669,0.07360224364640608
